Department,Service Code,Service Name,Amount,Description,Category,Workflow Type,Requires Visit,Requires Consultation,Auto Bill,Bill Timing,Allowed Roles,Is Active
PHARMACY,PHARM-0510,I.V Methylprednisolone 500mg (Per Ampoule),15000.00,I.V Methylprednisolone 500mg (Per Ampoule),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0511,IBUFROPEN 400MG,2500.00,IBUFROPEN 400MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0512,IBUPROFEN 200MG,1000.00,IBUPROFEN 200MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0513,IBUPROFEN SYR 100MG/5ML,4000.00,IBUPROFEN SYR 100MG/5ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0514,IMMUNACE CAP,8000.00,IMMUNACE CAP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0515,IMPLANON 68MG,30000.00,IMPLANON 68MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0516,Impregnil,11.00,Impregnil,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0517,indapamide 2.5mg,3500.00,indapamide 2.5mg,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0518,INDERAL 40MG,1000.00,INDERAL 40MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0519,INDOMEHACINE,1000.00,INDOMEHACINE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0520,INFUSION METRONIDAZOLE 500MG,1200.00,INFUSION METRONIDAZOLE 500MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0521,INJ GENTAMYCIN 80MG (PER VIAL),2000.00,INJ GENTAMYCIN 80MG (PER VIAL),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0522,INSULIN LENTEL 100 IU,10000.00,INSULIN LENTEL 100 IU,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0523,INSULIN LENTEL 40 IU,15000.00,INSULIN LENTEL 40 IU,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0524,INSULIN SYRINGE 100 IU,500.00,INSULIN SYRINGE 100 IU,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0525,INSULIN SYRINGE 40 IU,500.00,INSULIN SYRINGE 40 IU,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0526,INTERFLOX 500MG,4000.00,INTERFLOX 500MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0527,INTRASITEL GEL 15G,3000.00,INTRASITEL GEL 15G,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0528,ISONIAZID 300MG,1000.00,ISONIAZID 300MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0529,ISONIAZID 5MG,500.00,ISONIAZID 5MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0530,ISONIAZID SYRUP 120MLS,5000.00,ISONIAZID SYRUP 120MLS,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0531,ISOPTOCARPINE 4% EYE DROP,3500.00,ISOPTOCARPINE 4% EYE DROP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0532,ITRANOX 100MG,2000.00,ITRANOX 100MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0533,IVF-C 5000IU INJ,7000.00,IVF-C 5000IU INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0534,IVF-M 75IU  INJ,13000.00,IVF-M 75IU  INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0535,IVYCHROM EYE DROP,2500.00,IVYCHROM EYE DROP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0536,IVYFLUR,2500.00,IVYFLUR,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0537,IVYMIOCELLE EYE DROP,4000.00,IVYMIOCELLE EYE DROP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0538,IVYSINE EYE  DROP 10MLS,3500.00,IVYSINE EYE  DROP 10MLS,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0539,IVYZOXAN EYE/EYE DROP 5ML,4000.00,IVYZOXAN EYE/EYE DROP 5ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0540,JAWACLOX SUSPENSION drop,4000.00,JAWACLOX SUSPENSION drop,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0541,JAWARON TONIC,35000.00,JAWARON TONIC,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0542,JAWARONE,3500.00,JAWARONE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0543,JUNOLOL 40MG TABLETS,2500.00,JUNOLOL 40MG TABLETS,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0544,Kabergoin 0.5mg,19000.00,Kabergoin 0.5mg,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0545,KEFSTAR 125MG/5ML SUSP 50ML,5000.00,KEFSTAR 125MG/5ML SUSP 50ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0546,KEFSTAR 250MG,2000.00,KEFSTAR 250MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0547,KEFSTAR 500MG,2000.00,KEFSTAR 500MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0548,KENALOG 40MG,4500.00,KENALOG 40MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0549,KETAMINE,5000.00,KETAMINE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0550,KETOCONAZOLE  CREAM,2500.00,KETOCONAZOLE  CREAM,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0551,KETOCONAZOLE 200MG,1500.00,KETOCONAZOLE 200MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0552,KNEE SUPPORT (LARGE),25000.00,KNEE SUPPORT (LARGE),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0553,KNEE SUPPORT (SHORT),20000.00,KNEE SUPPORT (SHORT),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0554,KOTASE,2500.00,KOTASE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0555,K-Y GELLY 42G,2000.00,K-Y GELLY 42G,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0556,KY Jell Lubricant,5000.00,KY Jell Lubricant,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0557,LABETALOL 200MG,12000.00,LABETALOL 200MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0558,LACTULOSE SOLUTION 300ML,30000.00,LACTULOSE SOLUTION 300ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0559,LAMISIL ( TERBINAFINE ) 250MG,1500.00,LAMISIL ( TERBINAFINE ) 250MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0560,LAMISIL CREAM 15G,4500.00,LAMISIL CREAM 15G,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0561,LANOXIN- PG 50MG/ML ELIXIR 60M,5500.00,LANOXIN- PG 50MG/ML ELIXIR 60M,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0562,LANSOPRAZOLE 30MG,2500.00,LANSOPRAZOLE 30MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0563,LAPDAP 15 CHILDREN,2000.00,LAPDAP 15 CHILDREN,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0564,LAPDAP 80 ADULT,2000.00,LAPDAP 80 ADULT,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0565,LARIMAL CHILD TAB,4000.00,LARIMAL CHILD TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0566,LARIMAL JUNIOR TAB,2500.00,LARIMAL JUNIOR TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0567,LARITHER 40MG INJ,2500.00,LARITHER 40MG INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0568,LARITHER 80MG INJ,4500.00,LARITHER 80MG INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0569,lenalidomide 10mg,500000.00,lenalidomide 10mg,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0570,LESCOL 20MG,1500.00,LESCOL 20MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0571,LESCOL 40MG,2000.00,LESCOL 40MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0572,LEUCOVORIN 50MG INJ,5500.00,LEUCOVORIN 50MG INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0573,LEVAX 40MG,800.00,LEVAX 40MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0574,LEVITRA 10MG,4000.00,LEVITRA 10MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0575,LEVOFEM CONTRACEPTIVE (PER CARD),1800.00,LEVOFEM CONTRACEPTIVE (PER CARD),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0576,"LEVOFLOXACIN 500MG TERVLEV (PRIVATE,PER PACK)",3500.00,"LEVOFLOXACIN 500MG TERVLEV (PRIVATE,PER PACK)",DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0577,LEVOFLOXACIN INFUSION (TAVANIC),40000.00,LEVOFLOXACIN INFUSION (TAVANIC),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0578,LEXOTAN 1.5MG,1500.00,LEXOTAN 1.5MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0579,LEXOTAN 3MG,2000.00,LEXOTAN 3MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0580,LINCOMYCIN 500MG,1500.00,LINCOMYCIN 500MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0581,LIPITOR 10MG,2000.00,LIPITOR 10MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0582,LIPITOR 20MG,2500.00,LIPITOR 20MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0583,LIQUID PARAFIN 200MLS,4400.00,LIQUID PARAFIN 200MLS,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0584,LISINOPRIL 10MG,5500.00,LISINOPRIL 10MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0585,LISIOPRIL 10MG,3000.00,LISIOPRIL 10MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0586,LISIOPRIL 20MG,3000.00,LISIOPRIL 20MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0587,LIV 52,5500.00,LIV 52,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0588,LOCACORTEN VIOFORM CREAM,3500.00,LOCACORTEN VIOFORM CREAM,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0589,LOCACORTEN VIOFORM EAR DROP,3500.00,LOCACORTEN VIOFORM EAR DROP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0590,LOCASALENE CREAM 30MG,5000.00,LOCASALENE CREAM 30MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0591,LODIUM (IMODIUM) 4MG (PER CARD),500.00,LODIUM (IMODIUM) 4MG (PER CARD),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0592,LO-FEMINAL,800.00,LO-FEMINAL,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0593,Lofnac (Diclofenac) cream,4500.00,Lofnac (Diclofenac) cream,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0594,LOMIR  2.5MG,1000.00,LOMIR  2.5MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0595,LOMOTIL,1000.00,LOMOTIL,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0596,LONART 20/120MG (PRIVATE),6300.00,LONART 20/120MG (PRIVATE),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0597,LOQUINE 200MG,2000.00,LOQUINE 200MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0598,LOQUINE SYRUP 60ML,3000.00,LOQUINE SYRUP 60ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0599,LORATIDINE 10MG (PER TAB),150.00,LORATIDINE 10MG (PER TAB),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0600,LORATIDINE SYRUP,2000.00,LORATIDINE SYRUP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0601,LORDAMINE 10MG,1000.00,LORDAMINE 10MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0602,LOSARTAN 25MG,2500.00,LOSARTAN 25MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0603,LOSARTAN 50MG,4000.00,LOSARTAN 50MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0604,LOSEC  MUPS 20MG,800.00,LOSEC  MUPS 20MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0605,LOXAGYL 400MG,1000.00,LOXAGYL 400MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0606,LOXAPEF 400MG,1500.00,LOXAPEF 400MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0607,LUGOL IODINE SOLUTION,2500.00,LUGOL IODINE SOLUTION,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0608,Luprodex 3.75MG INJECTION,100000.00,Luprodex 3.75MG INJECTION,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0609,LUTEAL PHASE SUPPORT DRUGS,500000.00,LUTEAL PHASE SUPPORT DRUGS,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0610,LUTEIN EYE,1000.00,LUTEIN EYE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0611,MALDOX 525MG,1000.00,MALDOX 525MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0612,MANIX  TAB,1500.00,MANIX  TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0613,MANNITOL 10%,2000.00,MANNITOL 10%,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0614,MAXIDEX EYE DROP,3500.00,MAXIDEX EYE DROP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0615,MAXIVISION,1800.00,MAXIVISION,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0616,MEASLES VACCINE,12000.00,MEASLES VACCINE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0617,MECTIZAN (IVERMECTIN) 3MG,1500.00,MECTIZAN (IVERMECTIN) 3MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0618,MEDFERTIL FOR MEN,41000.00,MEDFERTIL FOR MEN,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0619,MEFENAMIC ACID 250MG,800.00,MEFENAMIC ACID 250MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0620,MELROSUM WITH CODEIN 100ML,1500.00,MELROSUM WITH CODEIN 100ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0621,Meningitis,54000.00,Meningitis,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0622,MENINGITIS VACCINE,54000.00,MENINGITIS VACCINE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0623,MENOGON 75IU INJ,15000.00,MENOGON 75IU INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0624,MENOTROPIN 150iu,30000.00,MENOTROPIN 150iu,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0625,MENOTROPIN 75iu,24000.00,MENOTROPIN 75iu,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0626,MEPISAN CREAM,3500.00,MEPISAN CREAM,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0627,MEPRASIL 20MG,1000.00,MEPRASIL 20MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0628,MEPRASIL 40MG INJ,2500.00,MEPRASIL 40MG INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0629,MERENA (1 CARD),20000.00,MERENA (1 CARD),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0630,MESPORIN 500MG INJ,3000.00,MESPORIN 500MG INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0631,METAKELFIN,500.00,METAKELFIN,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0632,METAPRIM 20MG,500.00,METAPRIM 20MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0633,METFORMIN 500MG (per card),2500.00,METFORMIN 500MG (per card),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0634,METHYL DOPA 250MG (per card),800.00,METHYL DOPA 250MG (per card),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0635,Methylated Alchohol,4000.00,Methylated Alchohol,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0636,Methylprednisolone 4mg (Per Tab),800.00,Methylprednisolone 4mg (Per Tab),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0637,METOCLOPRAMIDE 10MG TABLET (PER CARD),1000.00,METOCLOPRAMIDE 10MG TABLET (PER CARD),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0638,METOCLOPRAMIDE 5MG INJ,800.00,METOCLOPRAMIDE 5MG INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0639,METRONIDAZOLE 200MG (per tab),200.00,METRONIDAZOLE 200MG (per tab),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
